ds,yhat,yhat_lower,yhat_upper,trend,yearly,genre,is_forecast,y
2023-03-01,12.55737096475281,10.197415229889353,14.77637244946487,8.13449435351203,4.422876611240779,Adult,False,11.0
2023-04-01,5.482905662212139,3.1666654114832045,7.876369138048667,8.190629262540446,-2.7077236003283067,Adult,False,4.0
2023-05-01,7.854393525511089,5.519593126794381,10.156219822277276,8.244953368208316,-0.3905598426972269,Adult,False,9.0
2023-06-01,9.244948157259914,6.8222831222127045,11.522019562619885,8.30108827732715,0.9438598799327642,Adult,False,7.0
2023-07-01,9.916185902871897,7.490864344333503,12.135117501020662,8.355412382926021,1.5607735199458759,Adult,False,11.0
2023-08-01,5.689452415940778,3.4434936628473474,8.101143508283267,8.411547292015529,-2.722094876074751,Adult,False,5.0
2023-09-01,12.105880815068916,9.764851308022939,14.407475160366976,8.467682200987483,3.6381986140814337,Adult,False,12.0
2023-10-01,12.451695812696302,10.06587215182324,14.726686401158602,8.522006306444212,3.929689506252091,Adult,False,10.0
2023-11-01,8.9645356514092,6.739899274633471,11.220857384034936,8.578141215535403,0.3863944358737976,Adult,False,8.0
2023-12-01,6.478773188071522,4.24228064018345,8.896461590115331,8.632465320996955,-2.153692132925433,Adult,False,5.0
2024-01-01,6.970294590798639,4.568297300805494,9.306568966173423,8.688600229973892,-1.7183056391752527,Adult,False,5.0
2024-02-01,11.057575836915845,8.682024313690636,13.27410504520857,8.744735138925455,2.3128406979903895,Adult,False,12.0
2024-03-01,6.4530689348151675,4.090402536168012,8.669802104026523,8.797248440866149,-2.3441795060509807,Adult,False,6.0
2024-04-01,7.492467281101538,5.208345545621493,9.847740039589327,8.853383349837236,-1.3609160687356971,Adult,False,8.0
2024-05-01,8.141103298687783,5.806360017807702,10.250981370747759,8.907707455392652,-0.7666041567048695,Adult,False,9.0
2024-06-01,7.728522212442421,5.2565921435476985,10.096190879175024,8.963842364332704,-1.2353201518902837,Adult,False,6.0
2024-07-01,13.039738614016823,10.782646437498578,15.451442772070624,9.018166469758562,4.021572144258262,Adult,False,16.0
2024-08-01,16.364425653129608,13.905486129473122,18.570471208796604,9.074301378805828,7.29012427432378,Adult,False,15.0
2024-09-01,5.470292280216987,3.0463204307765213,7.7669163147617635,9.13043628786336,-3.6601440076463723,Adult,False,7.0
2024-10-01,8.02326354090742,5.671235739928013,10.500936727796125,9.184760393402906,-1.1614968524954858,Adult,False,7.0
2024-11-01,8.979875246777915,6.668495884968657,11.421721600230727,9.240895302447862,-0.261020055669948,Adult,False,9.0
2024-12-01,10.995454421297616,8.709924370723378,13.437058311114017,9.295219407854155,1.7002350134434598,Adult,False,13.0
2025-01-01,10.361514172703533,7.889645680345048,12.676237092769126,9.351354316773993,1.0101598559295395,Adult,False,10.0
2025-02-01,14.806157601184712,12.539835251217308,17.10266930887634,9.407489225651632,5.398668375533079,Adult,False,18.0
2025-03-01,9.360703533045303,7.005390881062117,11.51188755652379,9.458191724109499,-0.09748819106419554,Adult,False,10.0
2025-04-01,7.7286227549689706,5.5619619368200075,10.111965871024953,9.514326633116426,-1.7857038781474546,Adult,False,6.0
2025-05-01,8.930261949080563,6.623163140318037,11.200848916198838,9.568650738607,-0.6383887895264362,Adult,False,9.0
2025-06-01,9.141940361015456,6.721156595360343,11.459900727976065,9.624785647613924,-0.4828452865984687,Adult,False,11.0
2025-07-01,12.922494815907056,10.551793976209199,15.298414775664964,9.679109753104498,3.2433850628025582,Adult,False,9.0
2025-08-01,13.633857868220357,11.260684827255488,16.06921180613558,9.735244662111425,3.8986132061089314,Adult,False,17.0
2025-09-01,8.484990384665554,6.030222747140483,10.614110828863444,9.79137957111835,-1.3063891864527957,Adult,False,7.0
2025-10-01,10.40732788291769,8.015921666152087,12.510874910413834,9.845703676608924,0.5616242063087651,Adult,False,12.0
2025-11-01,9.912501847346647,7.460193273769118,12.298465854393077,9.90183858561585,0.010663261730795348,Adult,False,11.0
2025-12-01,10.400222428058845,8.141664551604768,12.622042994531398,9.956162691106424,0.44405973695241974,Adult,False,7.0
2026-01-01,10.103689882116818,7.7214571759677595,12.40573404624211,10.01229760011335,0.09139228200346938,Adult,True,
2026-02-01,14.394005758254686,12.124356943498041,16.71132173486941,10.068432509120276,4.325573249134409,Adult,True,
2026-03-01,12.278149664979978,10.004427853445668,14.724778609629654,10.119135007578146,2.1590146574018316,Adult,True,
2026-04-01,7.94071869509294,5.554083358659885,10.140117647295796,10.175269916585071,-2.234551221492131,Adult,True,
2026-05-01,9.716651484384693,7.3981439208061515,12.122609837616391,10.229594022075645,-0.5129425376909517,Adult,True,
2026-06-01,10.529472308843582,8.170863013134957,12.77006940993955,10.285728931082572,0.24374337776100996,Adult,True,
2022-01-01,1055.1841669530831,1021.9797553190222,1085.2716412752761,1048.20295062,6.981216333083297,Adventure,False,1090.0
2022-02-01,945.6708106338549,915.8651575175827,976.0416987782298,1048.1935421033147,-102.52273146945987,Adventure,False,911.0
2022-03-01,1066.854394966814,1036.4069841578614,1097.0434886756766,1048.1850440798662,18.669350886947758,Adventure,False,1072.0
2022-04-01,1010.7847473101795,979.2921814244967,1041.6892123362584,1048.1756355539053,-37.39088824372586,Adventure,False,1018.0
2022-05-01,1070.93050798745,1039.3225795043732,1102.6836794822912,1048.1665305245765,22.763977462873623,Adventure,False,1061.0
2022-06-01,1033.0171348092072,1002.4674985675271,1062.3822037838186,1048.1571219957418,-15.13998718653467,Adventure,False,996.0
2022-07-01,1080.4761390856863,1049.376530125855,1111.4130784662673,1048.1480169678373,32.32812211784897,Adventure,False,1032.0
2022-08-01,1083.668326545064,1051.2107545631675,1114.2597980791606,1048.1386084596202,35.529718085443946,Adventure,False,1096.0
2022-09-01,1016.3718147945796,983.4293647112783,1046.5689880451603,1048.1291999570328,-31.75738516245327,Adventure,False,1009.0
2022-10-01,1043.8636932673048,1015.4695516191914,1076.0670549255622,1048.1200949545291,-4.256401687224366,Adventure,False,1032.0
2022-11-01,1019.8000206409789,991.0749766718918,1050.21429834389,1048.1106864483238,-28.310665807344844,Adventure,False,1036.0
2022-12-01,1072.737026891474,1043.155142737698,1102.1560347915308,1048.1015814169073,24.635445474566794,Adventure,False,1095.0
2023-01-01,1063.5274576088348,1032.198554064662,1092.4714275539586,1048.0921728844435,15.435284724391398,Adventure,False,1049.0
2023-02-01,951.763761074893,920.3953777871795,982.5025241114597,1048.074339056115,-96.31057798122195,Adventure,False,939.0
2023-03-01,1056.1473078795357,1024.2499498362997,1085.2594686163457,1048.0471587557015,8.100149123834216,Adventure,False,1098.0
2023-04-01,1004.2733092695057,970.4930254678242,1032.888667894805,1048.0170662802436,-43.74375701073792,Adventure,False,1032.0
2023-05-01,1081.343066586375,1049.5862696083007,1111.9275932888427,1047.9649874286413,33.37807915773372,Adventure,False,1093.0
2023-06-01,1023.9946678294257,994.5509833069476,1055.1151103157615,1047.8659177926443,-23.87124996321861,Adventure,False,1049.0
2023-07-01,1085.1261382769587,1056.4861335452908,1115.2184843414411,1047.770043951357,37.35609432560192,Adventure,False,1106.0
2023-08-01,1096.1764481622702,1065.1468014808156,1127.275639385896,1047.6475734125818,48.52887474968834,Adventure,False,1068.0
2023-09-01,1009.3181224170746,979.0461316774926,1037.5720340095047,1047.519342950483,-38.201220533408375,Adventure,False,1007.0
2023-10-01,1027.2207600382942,994.8811644419834,1056.3268262881609,1047.3952489549033,-20.174488916609064,Adventure,False,1021.0
2023-11-01,1028.6111724102839,999.1545710173536,1059.477676970918,1046.9745137176226,-18.363341307338803,Adventure,False,1008.0
2023-12-01,1067.5226478598408,1037.3736358083345,1100.098580861757,1046.5658755367788,20.956772323062143,Adventure,False,1078.0
2024-01-01,1070.0854956470337,1040.271803519591,1102.837922156866,1046.14361608324,23.941879563793606,Adventure,False,1091.0
2024-02-01,955.4010674466147,923.7520271203034,987.203794737148,1045.709696537969,-90.30862909135436,Adventure,False,1010.0
2024-03-01,1084.5834361116508,1053.428186369229,1114.734636277866,1045.2951915910057,39.28824452064518,Adventure,False,1066.0
2024-04-01,1020.9255886055432,988.1863343969768,1051.0959652987337,1044.8521000959759,-23.92651149043265,Adventure,False,1005.0
2024-05-01,1046.0655457751661,1017.0623853750798,1078.5321360048883,1044.4204570134261,1.645088761740017,Adventure,False,1014.0
2024-06-01,1046.3623436917403,1016.2683649274757,1079.2176004910953,1043.9744232755822,2.3879204161580243,Adventure,False,1051.0
2024-07-01,1066.4094307462165,1034.6033721617875,1098.551522018402,1043.54277772283,22.866653023386515,Adventure,False,1083.0
2024-08-01,1051.953226659886,1020.5485898997673,1080.6728095507044,1043.0967439591252,8.856482700760914,Adventure,False,1048.0
2024-09-01,1022.6165338203831,991.3536323347081,1053.787173950723,1042.6507101719017,-20.034176351518532,Adventure,False,1054.0
2024-10-01,1070.3149874011528,1039.43930295009,1099.3718172492304,1042.2190645713627,28.095922829790155,Adventure,False,1076.0
2024-11-01,994.3644105792882,963.8321592098146,1024.7947049908707,1041.7730307942963,-47.40862021500813,Adventure,False,969.0
2024-12-01,1073.5304020167516,1041.6889745501637,1103.150915598429,1041.3413852162028,32.18901680054891,Adventure,False,1081.0
2025-01-01,1039.4855498121103,1007.8586375617484,1069.5490673083507,1040.8953514521727,-1.4098016400624143,Adventure,False,998.0
2025-02-01,931.5123525909302,901.4106333503926,960.4218248406025,1040.449317698364,-108.93696510743383,Adventure,False,924.0
2025-03-01,1069.1161583970613,1036.7472068335317,1099.7675908295341,1040.0464485132914,29.069709883769946,Adventure,False,1041.0
2025-04-01,1008.8181522154568,977.3111052128954,1038.8149311618174,1039.600414772675,-30.78226255721823,Adventure,False,990.0
2025-05-01,1051.3523298560249,1023.024039477731,1083.990342005876,1039.1687692172402,12.183560638784703,Adventure,False,1082.0
2025-06-01,1032.3376398652297,1002.8127940574786,1063.6743181587337,1038.722735476624,-6.385095611394226,Adventure,False,1040.0
2025-07-01,1065.7867238160113,1035.5211548313735,1097.7359312668493,1038.291089921189,27.495633894822323,Adventure,False,1077.0
2025-08-01,1060.1458467045077,1030.4812426192168,1089.8210833717274,1037.8450561805728,22.300790523934804,Adventure,False,1080.0
2025-09-01,1011.6999287788753,979.8242716447189,1042.8205517528618,1037.3990224399565,-25.699093661081235,Adventure,False,990.0
2025-10-01,1048.8072609694289,1019.1154914018491,1080.54137832278,1036.9673768845216,11.83988408490717,Adventure,False,1061.0
2025-11-01,998.5270763898455,966.9826597804645,1027.882280221789,1036.5213431439054,-37.994266754059865,Adventure,False,1028.0
2025-12-01,1064.4687934462434,1034.9190587255423,1093.566623393191,1036.0896975884705,28.379095857772977,Adventure,False,1024.0
2026-01-01,1042.6248801808158,1012.2671332033314,1074.3796545403966,1035.6436638478542,6.981216332961527,Adventure,True,
2026-02-01,932.6748986377702,902.0539043014247,965.1998312278541,1035.1976301072382,-102.522731469468,Adventure,True,
2026-03-01,1053.464111809064,1022.6807887674751,1082.0731267113733,1034.7947609221656,18.66935088689853,Adventure,True,
2026-04-01,996.9578389377599,965.4355818349031,1027.1807342038592,1034.3487271815493,-37.39088824378936,Adventure,True,
2026-05-01,1056.6810590890077,1025.9973861881188,1086.827639255238,1033.9170816261142,22.76397746289344,Adventure,True,
2026-06-01,1018.3310606988123,989.270610377783,1049.7104507524289,1033.4710478854981,-15.139987186685884,Adventure,True,
2022-01-01,658.045134784383,634.3035677787742,682.4556192886604,635.9551898799999,22.08994490438305,Arcade,False,643.0
2022-02-01,591.0444245875104,568.3369116412628,613.3624391905532,635.9529277804013,-44.908503192890855,Arcade,False,604.0
2022-03-01,645.9094810699542,622.4973890332701,670.5794099720193,635.9508845897336,9.958596480220516,Arcade,False,630.0
2022-04-01,625.494494624014,603.1313879748903,650.4861022843503,635.9486224857802,-10.454127861766164,Arcade,False,645.0
2022-05-01,651.7476197976126,630.8708488722075,674.750007505129,635.9464333558255,15.801186441787095,Arcade,False,653.0
2022-06-01,642.9963325603175,619.1184956911491,666.3308951774876,635.9441712562099,7.052161304107596,Arcade,False,620.0
2022-07-01,650.9544030691997,627.4012427943776,675.2772914997329,635.9419821275494,15.012420941650236,Arcade,False,646.0
2022-08-01,664.7958477342384,641.0038374454813,687.5180857874534,635.9397200314279,28.856127702810465,Arcade,False,679.0
2022-09-01,609.440865383142,585.4392522771425,632.2378186386338,635.9374579318227,-26.496592548680706,Arcade,False,603.0
2022-10-01,630.3113905338887,607.3376521397613,652.0749704757756,635.9352688031726,-5.623878269283866,Arcade,False,648.0
2022-11-01,649.2196882747689,627.5318509979422,672.5760947865979,635.9330067056447,13.286681569124159,Arcade,False,644.0
2022-12-01,659.3996038810343,635.2459679127305,683.0337213867089,635.9308175721015,23.468786308932724,Arcade,False,616.0
2023-01-01,661.7881712729474,638.8550089225309,685.458482327909,635.9285554674403,25.859615805506973,Arcade,False,659.0
2023-02-01,586.9506909015103,563.0583900003593,609.6193722377952,635.9262933613746,-48.97560245986438,Arcade,False,590.0
2023-03-01,648.4184426660153,626.1207663558172,670.6399827767528,635.9242478659623,12.49419480005295,Arcade,False,690.0
2023-04-01,613.3130796797755,589.0674890291508,635.7538996477585,635.9219832103274,-22.608903530551913,Arcade,False,630.0
2023-05-01,653.9217075416187,631.3232569616298,677.5450727793955,635.9197858690724,18.00192167254637,Arcade,False,664.0
2023-06-01,647.7719343106775,623.7584203956517,674.0232185131642,635.9165258778803,11.855408432797212,Arcade,False,676.0
2023-07-01,660.8800903480414,636.8654570051664,684.2605157887629,635.9133710476942,24.9667193003472,Arcade,False,662.0
2023-08-01,669.9334383300827,644.4800447014553,693.3282198855374,635.91011105408,34.02332727600275,Arcade,False,662.0
2023-09-01,589.8045705957202,565.9035657610755,611.5745691180264,635.9068476918811,-46.10227709616097,Arcade,False,593.0
2023-10-01,623.0071260841535,598.8700902142901,646.4356965408118,635.9036895994304,-12.896563515276918,Arcade,False,604.0
2023-11-01,662.4603919395282,638.4144872494034,685.0389860150462,635.900426235789,26.559965703739184,Arcade,False,660.0
2023-12-01,661.8363592474205,638.7729341467291,685.3965883736372,635.8972681370562,25.93909111036428,Arcade,False,692.0
2024-01-01,665.3529936990944,642.1726743169203,690.8212281146147,635.8940047683656,29.45898893072884,Arcade,False,678.0
2024-02-01,582.7662304919891,559.5413466872873,604.8607410838217,635.8907414048862,-53.12451091289705,Arcade,False,590.0
2024-03-01,640.3979909825393,617.6790141932881,664.4535838789708,635.8876885829097,4.510302399629633,Arcade,False,651.0
2024-04-01,649.8822186832114,626.3679233470067,674.0890162658441,635.8844252214866,13.997793461724779,Arcade,False,646.0
2024-05-01,648.162692375342,625.2948663159036,671.7666207343391,635.8843463789987,12.278345996343356,Arcade,False,616.0
2024-06-01,633.869765183558,611.7928788757462,658.5005631295784,635.8856546432445,-2.0158894596864476,Arcade,False,625.0
2024-07-01,630.6561186435766,606.0125376128503,654.3516228061985,635.886920705418,-5.230802061841404,Arcade,False,601.0
2024-08-01,652.9056389639543,631.6833256555375,677.7857234626356,635.8926217531592,17.013017210795006,Arcade,False,640.0
2024-09-01,648.0274519915088,624.0901664814573,672.9000580930748,635.9131614905823,12.114290500926451,Arcade,False,650.0
2024-10-01,646.2392735579405,621.0359375451444,670.4842942129426,635.9330386558306,10.3062349021099,Arcade,False,634.0
2024-11-01,625.1180222896388,602.2242595980307,648.021822480974,637.5690917598271,-12.45106947018828,Arcade,False,620.0
2024-12-01,657.3867069974119,636.7547361489885,681.5233493906635,639.1562149641343,18.230492033277596,Arcade,False,671.0
2025-01-01,658.9507332130659,635.2014584249673,683.1673456882452,640.7962422752516,18.154490937814217,Arcade,False,664.0
2025-02-01,601.5145729915926,578.4237056873695,624.3522307716886,642.4407572030059,-40.926184211413315,Arcade,False,578.0
2025-03-01,651.2283918731302,627.1134879686,675.1778818564503,643.9304805885611,7.297911284569201,Arcade,False,615.0
2025-04-01,647.3325193280637,621.9317912504833,670.9305268811514,645.579817193997,1.7527021340666855,Arcade,False,615.0
2025-05-01,661.0689647166759,639.0253791072498,683.6961439891558,647.175949392806,13.8930153238698,Arcade,False,682.0
2025-06-01,651.2505855395688,628.7137506388326,676.3940360167625,648.825285998242,2.4252995413267695,Arcade,False,655.0
2025-07-01,655.3629773241017,631.2823213601636,677.4816210907151,650.421418197051,4.941559127050732,Arcade,False,689.0
2025-08-01,675.2556013110814,651.4947145549705,698.8365940680961,652.0707548024869,23.184846508594426,Arcade,False,682.0
2025-09-01,646.6370078501011,622.7410442332198,669.4611905082112,653.720091407923,-7.083083557821807,Arcade,False,648.0
2025-10-01,657.4302308695559,634.3008257514372,680.9361545811836,655.3162236067319,2.114007262823934,Arcade,False,671.0
2025-11-01,657.2440081207791,633.1149851758349,680.5262411388935,656.9655602121679,0.2784479086111613,Arcade,False,670.0
2025-12-01,679.4581683023135,656.5074620731864,701.5765002374326,658.5616924109769,20.89647589133663,Arcade,False,679.0
2026-01-01,682.3009739208015,659.4865928065666,706.4217064268302,660.2110290164129,22.08994490438866,Arcade,True,
2026-02-01,616.951862429009,591.5530268843994,639.4056900780296,661.8603656218488,-44.90850319283985,Arcade,True,
2026-03-01,673.3086854876714,650.6418803295977,696.5886366673253,663.350089007404,9.95859648026737,Arcade,True,
2026-04-01,654.5452977510337,630.9632300745459,677.0886282576975,664.9994256128399,-10.454127861806173,Arcade,True,
2026-05-01,682.3967442535057,658.988234941137,707.6143753659221,666.595557811649,15.801186441856764,Arcade,True,
2026-06-01,675.297055721135,651.5951191421822,699.0129361338287,668.2448944170849,7.052161304050215,Arcade,True,
2022-01-01,86.60262103080134,78.51625274757947,94.66135311524226,80.76534466,5.837276370801342,Beat 'Em Up,False,85.0
2022-02-01,76.15493985412613,69.33442772509633,83.82826324726159,80.67174597685734,-4.516806122731205,Beat 'Em Up,False,67.0
2022-03-01,88.05167670218158,80.6332549838616,95.79992728533831,80.587205220281,7.464471481900573,Beat 'Em Up,False,76.0
2022-04-01,79.26914045910699,71.15936277111487,86.89217763746228,80.49360652550004,-1.224466066393042,Beat 'Em Up,False,84.0
2022-05-01,81.62956836260709,73.47382997438073,89.89630086542456,80.40302715155441,1.2265412110526837,Beat 'Em Up,False,86.0
2022-06-01,80.1595495026973,72.16848630557303,88.14743119350948,80.30942845349443,-0.1498789507971281,Beat 'Em Up,False,94.0
2022-07-01,83.63394345723466,75.92687440600399,91.3683865692681,80.2188490682751,3.4150943889595613,Beat 'Em Up,False,80.0
2022-08-01,77.7382978628261,69.95790545434785,85.30094062935822,80.12525036627576,-2.386952503449657,Beat 'Em Up,False,86.0
2022-09-01,77.69887635207073,69.77969220813281,85.87810282823055,80.03165167871586,-2.3327753266451365,Beat 'Em Up,False,84.0
2022-10-01,76.0310201050614,68.1914513315023,83.82474250963826,79.94107230365789,-3.9100521985964853,Beat 'Em Up,False,84.0
2022-11-01,82.68059962165472,74.73805314104125,90.1937905649774,79.84747360526264,2.833126016392092,Beat 'Em Up,False,79.0
2022-12-01,80.76502184069739,73.2320529799579,88.22427665221426,79.75689419364171,1.0081276470556775,Beat 'Em Up,False,82.0
2023-01-01,86.64922858577442,78.36366804063117,94.24120728288746,79.6632954683001,6.985933117474318,Beat 'Em Up,False,84.0
2023-02-01,72.0572127993407,64.74083343708527,80.41004844493621,79.56969675281141,-7.512483953470705,Beat 'Em Up,False,78.0
2023-03-01,88.35615728825583,80.48155324735441,96.21264916256813,79.48515600160115,8.871001286654677,Beat 'Em Up,False,95.0
2023-04-01,79.35845837204857,71.15008643100684,87.32653100236611,79.39155731276122,-0.033098940712641356,Beat 'Em Up,False,76.0
2023-05-01,77.55693304454707,69.67807974416738,85.62771899017848,79.30097793960421,-1.7440448950571446,Beat 'Em Up,False,74.0
2023-06-01,81.68532855576125,73.70983647606661,89.41663322858425,79.2073792665495,2.4779492892117547,Beat 'Em Up,False,71.0
2023-07-01,83.4109655436161,75.56872119728173,91.82577908231258,79.1167999055288,4.294165638087312,Beat 'Em Up,False,87.0
2023-08-01,75.24793292735576,68.22012003914199,83.24883763109662,79.02320123514333,-3.7752683077875706,Beat 'Em Up,False,67.0
2023-09-01,76.1792962723566,68.30311552505302,83.81600769692254,78.92960259439269,-2.750306322036093,Beat 'Em Up,False,69.0
